uid,Id,Capacity,day,simulated_fill_level
59,A4NQ,120L,-25,0.0
59,A4NQ,120L,-26,0.0
59,A4NQ,120L,-27,0.0
59,A4NQ,120L,-28,0.0
59,A4NQ,120L,-29,0.0
60,A4NQ,120L,0,83.0
60,A4NQ,120L,-1,76.32975384810099
60,A4NQ,120L,-2,73.05224610625952
60,A4NQ,120L,-3,67.79224760390977
60,A4NQ,120L,-4,62.92020618674308
60,A4NQ,120L,-5,58.87129237210399
60,A4NQ,120L,-6,57.257407726766026
60,A4NQ,120L,-7,53.00892738988436
60,A4NQ,120L,-8,48.264778504145184
60,A4NQ,120L,-9,42.909801657457876
60,A4NQ,120L,-10,38.598713458082145
60,A4NQ,120L,-11,33.529219716763606
60,A4NQ,120L,-12,29.355749903617873
60,A4NQ,120L,-13,22.972433636531182
60,A4NQ,120L,-14,20.276757344172175
60,A4NQ,120L,-15,11.84664987690582
60,A4NQ,120L,-16,5.319550044285967
60,A4NQ,120L,-17,3.0850145827755435
60,A4NQ,120L,-18,0.0
60,A4NQ,120L,-19,0.0
60,A4NQ,120L,-20,0.0
60,A4NQ,120L,-21,0.0
60,A4NQ,120L,-22,0.0
60,A4NQ,120L,-23,0.0
60,A4NQ,120L,-24,0.0
60,A4NQ,120L,-25,0.0
60,A4NQ,120L,-26,0.0
60,A4NQ,120L,-27,0.0
60,A4NQ,120L,-28,0.0
60,A4NQ,120L,-29,0.0
61,AC4W,120L,0,91.0
61,AC4W,120L,-1,84.82454913147046
61,AC4W,120L,-2,80.22897547100783
61,AC4W,120L,-3,74.36515797229973
61,AC4W,120L,-4,70.12278236902148
61,AC4W,120L,-5,66.10922584527293
61,AC4W,120L,-6,62.64092492044243
61,AC4W,120L,-7,57.51570927480061
61,AC4W,120L,-8,51.936846154257864
61,AC4W,120L,-9,45.64962856236558
61,AC4W,120L,-10,43.088859590101166
61,AC4W,120L,-11,40.02858838541962
61,AC4W,120L,-12,34.00988009259076
61,AC4W,120L,-13,26.412733822049812
61,AC4W,120L,-14,19.425054413187528
61,AC4W,120L,-15,13.555622998270755
61,AC4W,120L,-16,9.395967020733945
61,AC4W,120L,-17,5.541637469749925
61,AC4W,120L,-18,1.1982589592050013
61,AC4W,120L,-19,0.0
61,AC4W,120L,-20,0.0
61,AC4W,120L,-21,0.0
61,AC4W,120L,-22,0.0
61,AC4W,120L,-23,0.0
61,AC4W,120L,-24,0.0
61,AC4W,120L,-25,0.0
61,AC4W,120L,-26,0.0
61,AC4W,120L,-27,0.0
61,AC4W,120L,-28,0.0
61,AC4W,120L,-29,0.0
62,PCNHOZ,120L,0,59.0
62,PCNHOZ,120L,-1,53.36829326784311
62,PCNHOZ,120L,-2,44.40941517578092
62,PCNHOZ,120L,-3,39.93835300266991
62,PCNHOZ,120L,-4,36.65968993101377
62,PCNHOZ,120L,-5,32.99773124254914
62,PCNHOZ,120L,-6,28.309494298915585
62,PCNHOZ,120L,-7,22.846294811774904
62,PCNHOZ,120L,-8,16.549437051940888
62,PCNHOZ,120L,-9,13.086818533373831
62,PCNHOZ,120L,-10,11.512696000197241
62,PCNHOZ,120L,-11,8.598970367871225
62,PCNHOZ,120L,-12,3.3793740310585454
62,PCNHOZ,120L,-13,0.0
62,PCNHOZ,120L,-14,0.0
62,PCNHOZ,120L,-15,0.0
62,PCNHOZ,120L,-16,0.0
62,PCNHOZ,120L,-17,0.0
62,PCNHOZ,120L,-18,0.0
62,PCNHOZ,120L,-19,0.0
62,PCNHOZ,120L,-20,0.0
62,PCNHOZ,120L,-21,0.0
62,PCNHOZ,120L,-22,0.0
62,PCNHOZ,120L,-23,0.0
62,PCNHOZ,120L,-24,0.0
62,PCNHOZ,120L,-25,0.0
62,PCNHOZ,120L,-26,0.0
62,PCNHOZ,120L,-27,0.0
62,PCNHOZ,120L,-28,0.0
62,PCNHOZ,120L,-29,0.0
63,A2DB,120L,0,70.0
63,A2DB,120L,-1,70.89380026519117
63,A2DB,120L,-2,68.37454239269972
63,A2DB,120L,-3,61.825135636089755
63,A2DB,120L,-4,57.67990818495921
63,A2DB,120L,-5,53.46136457732014
63,A2DB,120L,-6,49.883405238213655
63,A2DB,120L,-7,45.69990279281813
63,A2DB,120L,-8,39.23612783506383
63,A2DB,120L,-9,36.84086404238108
63,A2DB,120L,-10,34.44168690625421
63,A2DB,120L,-11,32.20874846952231
63,A2DB,120L,-12,27.43372737911753
63,A2DB,120L,-13,23.188186180777244
63,A2DB,120L,-14,19.661506760482865
63,A2DB,120L,-15,15.27252099332239
63,A2DB,120L,-16,11.890189861797225
63,A2DB,120L,-17,10.489438615133881
63,A2DB,120L,-18,6.723046268783023
63,A2DB,120L,-19,0.0
63,A2DB,120L,-20,0.0
63,A2DB,120L,-21,0.0
63,A2DB,120L,-22,0.507895810723952
63,A2DB,120L,-23,0.0
63,A2DB,120L,-24,0.0
63,A2DB,120L,-25,0.0
63,A2DB,120L,-26,0.0
63,A2DB,120L,-27,0.0
63,A2DB,120L,-28,0.0
63,A2DB,120L,-29,0.0
64,7YUI,120L,0,43.0
64,7YUI,120L,-1,37.04737745543679
64,7YUI,120L,-2,34.173712813550985
64,7YUI,120L,-3,30.673276564158023
64,7YUI,120L,-4,24.62352485744699
64,7YUI,120L,-5,19.98638969760094
64,7YUI,120L,-6,14.453459207153307
64,7YUI,120L,-7,11.182702355815865
64,7YUI,120L,-8,5.232628714653611
64,7YUI,120L,-9,0.0
64,7YUI,120L,-10,0.0
64,7YUI,120L,-11,0.0
64,7YUI,120L,-12,0.0
64,7YUI,120L,-13,0.0
64,7YUI,120L,-14,0.0
64,7YUI,120L,-15,0.0
64,7YUI,120L,-16,0.0
64,7YUI,120L,-17,0.0
64,7YUI,120L,-18,0.0
64,7YUI,120L,-19,0.0
64,7YUI,120L,-20,0.0
64,7YUI,120L,-21,0.0
64,7YUI,120L,-22,0.0
64,7YUI,120L,-23,0.2125771857638692
64,7YUI,120L,-24,0.0
64,7YUI,120L,-25,0.0
64,7YUI,120L,-26,0.0
64,7YUI,120L,-27,0.0
64,7YUI,120L,-28,0.0
64,7YUI,120L,-29,0.0
65,PNDB,120L,0,7.0
65,PNDB,120L,-1,2.6515502887588527
65,PNDB,120L,-2,0.0
65,PNDB,120L,-3,0.0
65,PNDB,120L,-4,0.0
65,PNDB,120L,-5,0.0
65,PNDB,120L,-6,0.0
65,PNDB,120L,-7,0.0
65,PNDB,120L,-8,0.0
65,PNDB,120L,-9,0.0
65,PNDB,120L,-10,0.0
65,PNDB,120L,-11,0.0
65,PNDB,120L,-12,0.0
65,PNDB,120L,-13,0.0
65,PNDB,120L,-14,0.0
65,PNDB,120L,-15,0.0
65,PNDB,120L,-16,0.0
65,PNDB,120L,-17,0.0
65,PNDB,120L,-18,0.0
65,PNDB,120L,-19,0.0
65,PNDB,120L,-20,0.0
65,PNDB,120L,-21,0.0
65,PNDB,120L,-22,0.0
65,PNDB,120L,-23,0.0
65,PNDB,120L,-24,0.0
65,PNDB,120L,-25,0.0
65,PNDB,120L,-26,0.0
65,PNDB,120L,-27,0.0
65,PNDB,120L,-28,0.0
65,PNDB,120L,-29,0.0
66,O6TE,120L,0,46.0
66,O6TE,120L,-1,39.3605915826557
66,O6TE,120L,-2,35.24162896449097
66,O6TE,120L,-3,32.62740570823507
66,O6TE,120L,-4,28.888538651388103
66,O6TE,120L,-5,24.31945642760977
66,O6TE,120L,-6,20.346422125428276
66,O6TE,120L,-7,16.08054722452391
66,O6TE,120L,-8,11.098176519438109
66,O6TE,120L,-9,8.374018041148949
66,O6TE,120L,-10,0.17639480444279698
66,O6TE,120L,-11,0.0
66,O6TE,120L,-12,0.0
66,O6TE,120L,-13,0.0
66,O6TE,120L,-14,0.0
66,O6TE,120L,-15,0.0
66,O6TE,120L,-16,0.0
66,O6TE,120L,-17,0.0
66,O6TE,120L,-18,0.0
66,O6TE,120L,-19,0.0
66,O6TE,120L,-20,0.0
66,O6TE,120L,-21,0.0
66,O6TE,120L,-22,0.0
66,O6TE,120L,-23,0.0
66,O6TE,120L,-24,0.0
66,O6TE,120L,-25,0.0
66,O6TE,120L,-26,0.0
66,O6TE,120L,-27,0.0
66,O6TE,120L,-28,0.0
66,O6TE,120L,-29,0.0
67,RQJH,120L,0,34.0
67,RQJH,120L,-1,29.57516253904013
67,RQJH,120L,-2,23.53832474352239
67,RQJH,120L,-3,19.398234847714765
67,RQJH,120L,-4,16.79226126830915
67,RQJH,120L,-5,13.711757487541849
67,RQJH,120L,-6,7.940250524190731
67,RQJH,120L,-7,0.624699371260693
67,RQJH,120L,-8,0.0
67,RQJH,120L,-9,0.0
67,RQJH,120L,-10,0.0
67,RQJH,120L,-11,0.0
67,RQJH,120L,-12,0.0
67,RQJH,120L,-13,0.0
67,RQJH,120L,-14,0.0
67,RQJH,120L,-15,0.0
67,RQJH,120L,-16,0.0
67,RQJH,120L,-17,0.0
67,RQJH,120L,-18,0.0
67,RQJH,120L,-19,0.0
67,RQJH,120L,-20,0.0
67,RQJH,120L,-21,0.0
67,RQJH,120L,-22,0.0
67,RQJH,120L,-23,0.0
67,RQJH,120L,-24,0.0
67,RQJH,120L,-25,0.0
67,RQJH,120L,-26,0.370487051020282
67,RQJH,120L,-27,0.0
67,RQJH,120L,-28,0.0
67,RQJH,120L,-29,0.0
68,BUAP,120L,0,77.0
68,BUAP,120L,-1,74.13877479842188
68,BUAP,120L,-2,71.41802665986009
68,BUAP,120L,-3,65.81973338548876
68,BUAP,120L,-4,66.08244352174039
68,BUAP,120L,-5,65.01271684586214
68,BUAP,120L,-6,58.26023736187311
68,BUAP,120L,-7,54.39307899908098
68,BUAP,120L,-8,50.19436906106826
68,BUAP,120L,-9,45.08679484737366
68,BUAP,120L,-10,38.722213205898186
68,BUAP,120L,-11,33.86215765440356
68,BUAP,120L,-12,28.892351791678475
68,BUAP,120L,-13,25.10988522423825
68,BUAP,120L,-14,15.653908746729044
68,BUAP,120L,-15,13.469339354165768
68,BUAP,120L,-16,8.95571913766086
68,BUAP,120L,-17,5.863432972028587
68,BUAP,120L,-18,0.0
68,BUAP,120L,-19,0.0
68,BUAP,120L,-20,0.0
68,BUAP,120L,-21,0.0
68,BUAP,120L,-22,0.0
68,BUAP,120L,-23,0.0
68,BUAP,120L,-24,0.0
68,BUAP,120L,-25,0.0
68,BUAP,120L,-26,0.0
68,BUAP,120L,-27,0.0
68,BUAP,120L,-28,0.0
68,BUAP,120L,-29,0.0
69,IRWG,120L,0,80.0
69,IRWG,120L,-1,76.80535663221649
69,IRWG,120L,-2,72.535794630312
69,IRWG,120L,-3,66.84337092280195
69,IRWG,120L,-4,62.65714458729799
69,IRWG,120L,-5,58.96360275344125
69,IRWG,120L,-6,54.85540639107559
69,IRWG,120L,-7,51.86979027502912
69,IRWG,120L,-8,48.45569439256084
69,IRWG,120L,-9,45.15692610928798
69,IRWG,120L,-10,42.62742157626809
69,IRWG,120L,-11,39.86834551548841
69,IRWG,120L,-12,36.47584832507469
69,IRWG,120L,-13,32.84699987080824
69,IRWG,120L,-14,28.641504696202112
69,IRWG,120L,-15,24.32620593873083
69,IRWG,120L,-16,20.718489616698026
69,IRWG,120L,-17,14.298355921721932
69,IRWG,120L,-18,9.606480103159443
69,IRWG,120L,-19,3.478523485474569
69,IRWG,120L,-20,1.1315155945435982
69,IRWG,120L,-21,0.0
69,IRWG,120L,-22,0.0
69,IRWG,120L,-23,0.0
69,IRWG,120L,-24,0.0
69,IRWG,120L,-25,0.0
69,IRWG,120L,-26,0.0
69,IRWG,120L,-27,0.0
69,IRWG,120L,-28,0.0
69,IRWG,120L,-29,0.0
70,AD3R,120L,0,35.0
70,AD3R,120L,-1,29.007507914103233
70,AD3R,120L,-2,24.507338922107678
70,AD3R,120L,-3,18.088173243450193
70,AD3R,120L,-4,13.652023264433534
70,AD3R,120L,-5,6.115356496632093
70,AD3R,120L,-6,3.4582798811225044
70,AD3R,120L,-7,0.0
70,AD3R,120L,-8,0.0
70,AD3R,120L,-9,0.0
70,AD3R,120L,-10,0.0
70,AD3R,120L,-11,0.0
70,AD3R,120L,-12,0.0
70,AD3R,120L,-13,0.0
70,AD3R,120L,-14,0.0
70,AD3R,120L,-15,0.0
70,AD3R,120L,-16,0.0
70,AD3R,120L,-17,0.0
70,AD3R,120L,-18,0.0
70,AD3R,120L,-19,0.0
70,AD3R,120L,-20,0.0
70,AD3R,120L,-21,0.0
70,AD3R,120L,-22,0.0
70,AD3R,120L,-23,0.0
70,AD3R,120L,-24,0.0
70,AD3R,120L,-25,0.0
70,AD3R,120L,-26,0.0
70,AD3R,120L,-27,0.0
70,AD3R,120L,-28,0.0
70,AD3R,120L,-29,0.0
71,BQ6Y,120L,0,49.0
71,BQ6Y,120L,-1,43.72613766964707
71,BQ6Y,120L,-2,40.34421810277241
71,BQ6Y,120L,-3,34.02062513225261
71,BQ6Y,120L,-4,27.860813142736554
71,BQ6Y,120L,-5,21.41923818986708
71,BQ6Y,120L,-6,17.120084070520374
71,BQ6Y,120L,-7,14.168587253152403
71,BQ6Y,120L,-8,11.075712228165635
71,BQ6Y,120L,-9,5.446939375449995
71,BQ6Y,120L,-10,3.300427425376834
71,BQ6Y,120L,-11,0.0
71,BQ6Y,120L,-12,0.0
71,BQ6Y,120L,-13,0.0
71,BQ6Y,120L,-14,0.0
71,BQ6Y,120L,-15,0.0
71,BQ6Y,120L,-16,0.0
71,BQ6Y,120L,-17,0.0
71,BQ6Y,120L,-18,0.0
71,BQ6Y,120L,-19,0.0
71,BQ6Y,120L,-20,0.0
71,BQ6Y,120L,-21,0.0
71,BQ6Y,120L,-22,0.0
71,BQ6Y,120L,-23,0.0
71,BQ6Y,120L,-24,0.0
71,BQ6Y,120L,-25,0.0
71,BQ6Y,120L,-26,0.0
71,BQ6Y,120L,-27,0.0
71,BQ6Y,120L,-28,0.0
71,BQ6Y,120L,-29,0.0
72,MNUD,120L,0,3.0
72,MNUD,120L,-1,1.8329169129889498
72,MNUD,120L,-2,0.0
72,MNUD,120L,-3,0.0
72,MNUD,120L,-4,0.0
72,MNUD,120L,-5,0.0
72,MNUD,120L,-6,0.0
72,MNUD,120L,-7,0.0
72,MNUD,120L,-8,0.0
72,MNUD,120L,-9,0.0
72,MNUD,120L,-10,0.0
72,MNUD,120L,-11,0.0
72,MNUD,120L,-12,0.0
72,MNUD,120L,-13,0.0
72,MNUD,120L,-14,0.0
72,MNUD,120L,-15,0.0
72,MNUD,120L,-16,0.0
72,MNUD,120L,-17,0.0
72,MNUD,120L,-18,0.0
72,MNUD,120L,-19,0.0
72,MNUD,120L,-20,0.0
72,MNUD,120L,-21,0.0
72,MNUD,120L,-22,0.0
72,MNUD,120L,-23,0.0
72,MNUD,120L,-24,0.0
72,MNUD,120L,-25,0.0
72,MNUD,120L,-26,0.0
72,MNUD,120L,-27,0.0
72,MNUD,120L,-28,0.0
72,MNUD,120L,-29,0.0
73,VWTU,240L,0,1.0
73,VWTU,240L,-1,0.0
73,VWTU,240L,-2,0.0
73,VWTU,240L,-3,0.0
73,VWTU,240L,-4,0.0
73,VWTU,240L,-5,0.0
73,VWTU,240L,-6,0.0
73,VWTU,240L,-7,0.0
73,VWTU,240L,-8,0.0
73,VWTU,240L,-9,0.0
73,VWTU,240L,-10,0.0
73,VWTU,240L,-11,0.0
73,VWTU,240L,-12,0.0
73,VWTU,240L,-13,0.0
73,VWTU,240L,-14,0.0
73,VWTU,240L,-15,0.0
73,VWTU,240L,-16,0.0
73,VWTU,240L,-17,0.0
73,VWTU,240L,-18,0.0
73,VWTU,240L,-19,0.0
73,VWTU,240L,-20,0.0
73,VWTU,240L,-21,0.0
73,VWTU,240L,-22,0.0
73,VWTU,240L,-23,0.0
73,VWTU,240L,-24,0.0
73,VWTU,240L,-25,0.0
73,VWTU,240L,-26,0.0
73,VWTU,240L,-27,0.0
73,VWTU,240L,-28,0.0
73,VWTU,240L,-29,0.0
74,YVXSD6,120L,0,5.0
74,YVXSD6,120L,-1,0.0
74,YVXSD6,120L,-2,0.0
74,YVXSD6,120L,-3,0.0
74,YVXSD6,120L,-4,0.0
74,YVXSD6,120L,-5,0.0
74,YVXSD6,120L,-6,0.0
74,YVXSD6,120L,-7,0.0
74,YVXSD6,120L,-8,0.0
74,YVXSD6,120L,-9,0.0
74,YVXSD6,120L,-10,0.0
74,YVXSD6,120L,-11,0.0
74,YVXSD6,120L,-12,0.0
74,YVXSD6,120L,-13,0.0
74,YVXSD6,120L,-14,0.03495196725289951
74,YVXSD6,120L,-15,0.0
74,YVXSD6,120L,-16,0.0
74,YVXSD6,120L,-17,0.0
74,YVXSD6,120L,-18,0.0
74,YVXSD6,120L,-19,0.0
74,YVXSD6,120L,-20,0.0
74,YVXSD6,120L,-21,0.0
74,YVXSD6,120L,-22,0.0
74,YVXSD6,120L,-23,0.0
74,YVXSD6,120L,-24,0.0
74,YVXSD6,120L,-25,0.0
74,YVXSD6,120L,-26,0.0
74,YVXSD6,120L,-27,0.0
74,YVXSD6,120L,-28,0.0
74,YVXSD6,120L,-29,0.0
75,WFCE,120L,0,53.0
75,WFCE,120L,-1,48.632230719222505
75,WFCE,120L,-2,42.71795301225434
75,WFCE,120L,-3,41.204709095763505
75,WFCE,120L,-4,36.16757333108329
75,WFCE,120L,-5,33.8306664657166
75,WFCE,120L,-6,28.056519133595348
75,WFCE,120L,-7,23.540268991271756
75,WFCE,120L,-8,17.921578242079907
75,WFCE,120L,-9,11.279755789393828
75,WFCE,120L,-10,5.505714362493614
75,WFCE,120L,-11,0.0
75,WFCE,120L,-12,0.0
75,WFCE,120L,-13,0.0
75,WFCE,120L,-14,0.0
75,WFCE,120L,-15,0.0
75,WFCE,120L,-16,0.0
75,WFCE,120L,-17,0.0
75,WFCE,120L,-18,0.0
75,WFCE,120L,-19,0.0
75,WFCE,120L,-20,0.0
75,WFCE,120L,-21,0.0
75,WFCE,120L,-22,0.0
75,WFCE,120L,-23,0.0
75,WFCE,120L,-24,0.0
75,WFCE,120L,-25,0.0
75,WFCE,120L,-26,0.0
75,WFCE,120L,-27,0.0
75,WFCE,120L,-28,0.0
75,WFCE,120L,-29,0.0
76,GZKP,120L,0,3.0
76,GZKP,120L,-1,0.8207311881120729
76,GZKP,120L,-2,0.0
76,GZKP,120L,-3,0.0
76,GZKP,120L,-4,0.0
76,GZKP,120L,-5,0.0
76,GZKP,120L,-6,0.0
76,GZKP,120L,-7,0.0
76,GZKP,120L,-8,0.0
76,GZKP,120L,-9,0.0
76,GZKP,120L,-10,0.0
76,GZKP,120L,-11,0.0
76,GZKP,120L,-12,0.0
76,GZKP,120L,-13,0.0
76,GZKP,120L,-14,0.0
76,GZKP,120L,-15,0.0
76,GZKP,120L,-16,0.0
76,GZKP,120L,-17,0.0
76,GZKP,120L,-18,0.0
76,GZKP,120L,-19,0.0
76,GZKP,120L,-20,0.0
76,GZKP,120L,-21,0.0
76,GZKP,120L,-22,0.0
76,GZKP,120L,-23,0.0
76,GZKP,120L,-24,0.0
76,GZKP,120L,-25,0.0
76,GZKP,120L,-26,0.0
76,GZKP,120L,-27,0.0
76,GZKP,120L,-28,0.0
76,GZKP,120L,-29,0.0
77,DUYR,120L,0,53.0
77,DUYR,120L,-1,49.85580879249119
77,DUYR,120L,-2,44.26468723745372
77,DUYR,120L,-3,40.75610212313246
77,DUYR,120L,-4,34.171089733319995
77,DUYR,120L,-5,28.74150423526169
77,DUYR,120L,-6,23.612580828277057
77,DUYR,120L,-7,19.243663659247996
77,DUYR,120L,-8,17.90059759392552
77,DUYR,120L,-9,13.794504522474764
77,DUYR,120L,-10,9.437713799269966
77,DUYR,120L,-11,3.8767875546924624
77,DUYR,120L,-12,0.0
77,DUYR,120L,-13,0.0
77,DUYR,120L,-14,0.0
77,DUYR,120L,-15,0.0
77,DUYR,120L,-16,0.0
77,DUYR,120L,-17,0.0
77,DUYR,120L,-18,0.0
77,DUYR,120L,-19,0.0
77,DUYR,120L,-20,0.0
77,DUYR,120L,-21,0.0
77,DUYR,120L,-22,0.0
77,DUYR,120L,-23,0.0
77,DUYR,120L,-24,0.0
77,DUYR,120L,-25,0.0
77,DUYR,120L,-26,0.0
77,DUYR,120L,-27,0.0
77,DUYR,120L,-28,0.0
77,DUYR,120L,-29,0.0
78,CAHMA5,120L,0,92.0
78,CAHMA5,120L,-1,87.13689202928782
78,CAHMA5,120L,-2,84.82322249803711
78,CAHMA5,120L,-3,79.32618870826646
78,CAHMA5,120L,-4,75.82656493492875
78,CAHMA5,120L,-5,71.25595904013122
78,CAHMA5,120L,-6,69.07576922647964
78,CAHMA5,120L,-7,66.29224066693614
78,CAHMA5,120L,-8,64.08040272370961
78,CAHMA5,120L,-9,60.28342876521261
78,CAHMA5,120L,-10,59.035797016234696
78,CAHMA5,120L,-11,54.04645689435462
78,CAHMA5,120L,-12,49.27196777695556
78,CAHMA5,120L,-13,45.39303661521779
78,CAHMA5,120L,-14,39.543404430312876
78,CAHMA5,120L,-15,34.72133277834657
78,CAHMA5,120L,-16,31.692545437077026
78,CAHMA5,120L,-17,27.474325886147522
78,CAHMA5,120L,-18,24.312232077507247
78,CAHMA5,120L,-19,19.387956010325215
78,CAHMA5,120L,-20,15.039741329064896
78,CAHMA5,120L,-21,11.88920986695612
78,CAHMA5,120L,-22,8.425090767058716
78,CAHMA5,120L,-23,1.2435442948464044
78,CAHMA5,120L,-24,0.0
78,CAHMA5,120L,-25,0.0
78,CAHMA5,120L,-26,0.0
78,CAHMA5,120L,-27,0.0
78,CAHMA5,120L,-28,0.0
78,CAHMA5,120L,-29,0.0
79,CXDWRY,120L,0,62.0
79,CXDWRY,120L,-1,56.95668982645529
79,CXDWRY,120L,-2,50.33372699864671
79,CXDWRY,120L,-3,43.42360310000115
79,CXDWRY,120L,-4,37.61602255563521
79,CXDWRY,120L,-5,35.564032976585345
79,CXDWRY,120L,-6,31.66116227809703
79,CXDWRY,120L,-7,26.75739690970246
79,CXDWRY,120L,-8,21.51590775857542
79,CXDWRY,120L,-9,15.82136657785944
79,CXDWRY,120L,-10,13.597967607494297
79,CXDWRY,120L,-11,10.839996138875664
79,CXDWRY,120L,-12,5.9409099869797855
79,CXDWRY,120L,-13,0.0
79,CXDWRY,120L,-14,0.0
79,CXDWRY,120L,-15,0.0
79,CXDWRY,120L,-16,0.0
79,CXDWRY,120L,-17,0.0
79,CXDWRY,120L,-18,0.0
79,CXDWRY,120L,-19,0.0
79,CXDWRY,120L,-20,0.0
79,CXDWRY,120L,-21,0.0
79,CXDWRY,120L,-22,0.0
79,CXDWRY,120L,-23,0.0
79,CXDWRY,120L,-24,0.0
79,CXDWRY,120L,-25,0.0
79,CXDWRY,120L,-26,0.0
79,CXDWRY,120L,-27,0.0
79,CXDWRY,120L,-28,0.0
79,CXDWRY,120L,-29,0.0
80,4BX3,120L,0,17.0
80,4BX3,120L,-1,12.877205129228328
80,4BX3,120L,-2,11.45713142292521
80,4BX3,120L,-3,8.648247300171432
80,4BX3,120L,-4,4.356936616455545
80,4BX3,120L,-5,0.0
80,4BX3,120L,-6,0.0
80,4BX3,120L,-7,0.0
80,4BX3,120L,-8,0.0
80,4BX3,120L,-9,0.0
80,4BX3,120L,-10,0.0
80,4BX3,120L,-11,0.0
80,4BX3,120L,-12,0.0
80,4BX3,120L,-13,0.0
80,4BX3,120L,-14,0.0
80,4BX3,120L,-15,0.0
80,4BX3,120L,-16,0.0
80,4BX3,120L,-17,0.0
80,4BX3,120L,-18,0.0
80,4BX3,120L,-19,0.0
80,4BX3,120L,-20,0.0
80,4BX3,120L,-21,0.0
80,4BX3,120L,-22,0.0
80,4BX3,120L,-23,0.0
80,4BX3,120L,-24,0.0
80,4BX3,120L,-25,0.0
80,4BX3,120L,-26,0.0
80,4BX3,120L,-27,0.0
80,4BX3,120L,-28,0.0
80,4BX3,120L,-29,0.0
81,D5Y7,120L,0,89.0
81,D5Y7,120L,-1,84.36889375495534
81,D5Y7,120L,-2,83.48886114717496
81,D5Y7,120L,-3,82.69267432854966
81,D5Y7,120L,-4,82.95249804232762
81,D5Y7,120L,-5,79.20988895827527
81,D5Y7,120L,-6,74.80396069446519
81,D5Y7,120L,-7,71.731015744849
81,D5Y7,120L,-8,68.82692949126111
81,D5Y7,120L,-9,64.40056502423838
81,D5Y7,120L,-10,58.970272872745014
81,D5Y7,120L,-11,50.75961550177913
81,D5Y7,120L,-12,46.840244291429535
81,D5Y7,120L,-13,44.86339447240547
81,D5Y7,120L,-14,38.294198249245376
81,D5Y7,120L,-15,32.69891264180369
81,D5Y7,120L,-16,24.559668309051787
81,D5Y7,120L,-17,19.545886029126418
81,D5Y7,120L,-18,16.41781290165988
81,D5Y7,120L,-19,11.966687512328466
81,D5Y7,120L,-20,5.676954707723386
81,D5Y7,120L,-21,0.9466872591233535
81,D5Y7,120L,-22,0.0
81,D5Y7,120L,-23,0.0
81,D5Y7,120L,-24,0.0
81,D5Y7,120L,-25,0.0
81,D5Y7,120L,-26,0.0
81,D5Y7,120L,-27,0.0
81,D5Y7,120L,-28,0.0
81,D5Y7,120L,-29,0.0
82,B3ZB,120L,0,43.0
82,B3ZB,120L,-1,37.49194188155342
82,B3ZB,120L,-2,31.713426039319863
82,B3ZB,120L,-3,25.730481126698475
82,B3ZB,120L,-4,20.922531450475734
82,B3ZB,120L,-5,13.016430672950076
82,B3ZB,120L,-6,5.101271177109412
82,B3ZB,120L,-7,0.31979367331192643
82,B3ZB,120L,-8,0.0
82,B3ZB,120L,-9,0.0
82,B3ZB,120L,-10,0.0
82,B3ZB,120L,-11,0.0
82,B3ZB,120L,-12,0.0
82,B3ZB,120L,-13,0.0
82,B3ZB,120L,-14,0.0
82,B3ZB,120L,-15,0.0
82,B3ZB,120L,-16,0.0
82,B3ZB,120L,-17,0.0
82,B3ZB,120L,-18,0.0
82,B3ZB,120L,-19,0.0
82,B3ZB,120L,-20,0.0
82,B3ZB,120L,-21,0.0
82,B3ZB,120L,-22,0.0
82,B3ZB,120L,-23,0.0
82,B3ZB,120L,-24,0.0
82,B3ZB,120L,-25,0.0
82,B3ZB,120L,-26,0.0
82,B3ZB,120L,-27,0.0
82,B3ZB,120L,-28,0.0
82,B3ZB,120L,-29,0.0
83,PVRAIY,120L,0,33.0
83,PVRAIY,120L,-1,26.545655109571427
83,PVRAIY,120L,-2,22.652519003943336
83,PVRAIY,120L,-3,17.887133388631433
83,PVRAIY,120L,-4,14.946056122146214
83,PVRAIY,120L,-5,10.628929108358758
83,PVRAIY,120L,-6,8.579327485514375
83,PVRAIY,120L,-7,5.240169002260144
83,PVRAIY,120L,-8,2.4042454675603775
83,PVRAIY,120L,-9,0.9155706130166998
83,PVRAIY,120L,-10,0.0
83,PVRAIY,120L,-11,0.0
83,PVRAIY,120L,-12,0.0
83,PVRAIY,120L,-13,0.2638680865369851
83,PVRAIY,120L,-14,0.0
83,PVRAIY,120L,-15,0.0
83,PVRAIY,120L,-16,0.0
83,PVRAIY,120L,-17,0.0
83,PVRAIY,120L,-18,0.0
83,PVRAIY,120L,-19,0.0
83,PVRAIY,120L,-20,0.0
83,PVRAIY,120L,-21,0.0
83,PVRAIY,120L,-22,0.0
83,PVRAIY,120L,-23,0.0
83,PVRAIY,120L,-24,0.0
83,PVRAIY,120L,-25,0.0
83,PVRAIY,120L,-26,0.0
83,PVRAIY,120L,-27,0.0
83,PVRAIY,120L,-28,0.0
83,PVRAIY,120L,-29,0.0
84,PVRAIY,120L,0,73.0
84,PVRAIY,120L,-1,69.68162014343741
84,PVRAIY,120L,-2,66.86071852252459
84,PVRAIY,120L,-3,64.87374274073426
84,PVRAIY,120L,-4,59.930984748391
84,PVRAIY,120L,-5,54.4434569481443
84,PVRAIY,120L,-6,49.363036465304006
84,PVRAIY,120L,-7,45.21739346463717
